"Location","SitsinState","GeoID_Description_1","GeoVintage_1","GeoID_Name_1","GeoID_1","GeoID_Formatted_1","avtt_20202024","TimeFrame_1","GeoID_Description_2","GeoVintage_2","GeoID_Name_2","GeoID_2","GeoID_Formatted_2","avmv_20202024","TimeFrame_2","GeoID_Description_3","GeoVintage_3","GeoID_Name_3","GeoID_3","GeoID_Formatted_3","d4a_2021","TimeFrame_3","GeoID_Description_4","GeoVintage_4","GeoID_Name_4","GeoID_4","GeoID_Formatted_4","d4c_2021","TimeFrame_4"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85283","85283","85283","20","2020-2024","Zip Code Tabulation Area, 2020","2020","85283","85283","85283","1.8","2020-2024","Block Group, 2010","2010","040133200073","040133200073","=""040133200073""","327.23","2021","Block Group, 2010","2010","040133200073","040133200073","=""040133200073""","11.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85283","85283","85283","20","2020-2024","Zip Code Tabulation Area, 2020","2020","85283","85283","85283","1.8","2020-2024","Block Group, 2010","2010","040133200074","040133200074","=""040133200074""","477.44","2021","Block Group, 2010","2010","040133200074","040133200074","=""040133200074""","10.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040131167172","040131167172","=""040131167172""","747.00","2021","Block Group, 2010","2010","040131167172","040131167172","=""040131167172""","3.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133199071","040133199071","=""040133199071""","583.39","2021","Block Group, 2010","2010","040133199071","040133199071","=""040133199071""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133199072","040133199072","=""040133199072""","907.94","2021","Block Group, 2010","2010","040133199072","040133199072","=""040133199072""","9.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133199091","040133199091","=""040133199091""","851.61","2021","Block Group, 2010","2010","040133199091","040133199091","=""040133199091""","8.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133199101","040133199101","=""040133199101""","439.89","2021","Block Group, 2010","2010","040133199101","040133199101","=""040133199101""","18.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133199102","040133199102","=""040133199102""","513.65","2021","Block Group, 2010","2010","040133199102","040133199102","=""040133199102""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040133200013","040133200013","=""040133200013""","297.73","2021","Block Group, 2010","2010","040133200013","040133200013","=""040133200013""","14.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138100001","040138100001","=""040138100001""","663.85","2021","Block Group, 2010","2010","040138100001","040138100001","=""040138100001""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138101001","040138101001","=""040138101001""","677.27","2021","Block Group, 2010","2010","040138101001","040138101001","=""040138101001""","5.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138101002","040138101002","=""040138101002""","858.32","2021","Block Group, 2010","2010","040138101002","040138101002","=""040138101002""","2.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138101003","040138101003","=""040138101003""","911.96","2021","Block Group, 2010","2010","040138101003","040138101003","=""040138101003""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138101004","040138101004","=""040138101004""","548.52","2021","Block Group, 2010","2010","040138101004","040138101004","=""040138101004""","3.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138102002","040138102002","=""040138102002""","964.27","2021","Block Group, 2010","2010","040138102002","040138102002","=""040138102002""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138104001","040138104001","=""040138104001""","907.94","2021","Block Group, 2010","2010","040138104001","040138104001","=""040138104001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","21","2020-2024","Zip Code Tabulation Area, 2020","2020","85284","85284","85284","2.1","2020-2024","Block Group, 2010","2010","040138106001","040138106001","=""040138106001""","587.41","2021","Block Group, 2010","2010","040138106001","040138106001","=""040138106001""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138112001","040138112001","=""040138112001""","305.78","2021","Block Group, 2010","2010","040138112001","040138112001","=""040138112001""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138118001","040138118001","=""040138118001""","533.77","2021","Block Group, 2010","2010","040138118001","040138118001","=""040138118001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138118002","040138118002","=""040138118002""","508.28","2021","Block Group, 2010","2010","040138118002","040138118002","=""040138118002""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138119001","040138119001","=""040138119001""","356.74","2021","Block Group, 2010","2010","040138119001","040138119001","=""040138119001""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138119003","040138119003","=""040138119003""","999.13","2021","Block Group, 2010","2010","040138119003","040138119003","=""040138119003""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138120001","040138120001","=""040138120001""","1153.36","2021","Block Group, 2010","2010","040138120001","040138120001","=""040138120001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138121002","040138121002","=""040138121002""","846.25","2021","Block Group, 2010","2010","040138121002","040138121002","=""040138121002""","7.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138122003","040138122003","=""040138122003""","544.49","2021","Block Group, 2010","2010","040138122003","040138122003","=""040138122003""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85286","85286","85286","2.0","2020-2024","Block Group, 2010","2010","040138125001","040138125001","=""040138125001""","633.01","2021","Block Group, 2010","2010","040138125001","040138125001","=""040138125001""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138115001","040138115001","=""040138115001""","619.60","2021","Block Group, 2010","2010","040138115001","040138115001","=""040138115001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138146003","040138146003","=""040138146003""","704.09","2021","Block Group, 2010","2010","040138146003","040138146003","=""040138146003""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138149002","040138149002","=""040138149002""","694.70","2021","Block Group, 2010","2010","040138149002","040138149002","=""040138149002""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138150001","040138150001","=""040138150001""","1117.15","2021","Block Group, 2010","2010","040138150001","040138150001","=""040138150001""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138151001","040138151001","=""040138151001""","974.99","2021","Block Group, 2010","2010","040138151001","040138151001","=""040138151001""","2.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138153002","040138153002","=""040138153002""","696.04","2021","Block Group, 2010","2010","040138153002","040138153002","=""040138153002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138154002","040138154002","=""040138154002""","910.62","2021","Block Group, 2010","2010","040138154002","040138154002","=""040138154002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138154003","040138154003","=""040138154003""","763.10","2021","Block Group, 2010","2010","040138154003","040138154003","=""040138154003""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138155001","040138155001","=""040138155001""","1148.00","2021","Block Group, 2010","2010","040138155001","040138155001","=""040138155001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138155002","040138155002","=""040138155002""","512.31","2021","Block Group, 2010","2010","040138155002","040138155002","=""040138155002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","26","2020-2024","Zip Code Tabulation Area, 2020","2020","85295","85295","85295","2.0","2020-2024","Block Group, 2010","2010","040138155003","040138155003","=""040138155003""","815.40","2021","Block Group, 2010","2010","040138155003","040138155003","=""040138155003""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040134224031","040134224031","=""040134224031""","1068.87","2021","Block Group, 2010","2010","040134224031","040134224031","=""040134224031""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040134224041","040134224041","=""040134224041""","551.20","2021","Block Group, 2010","2010","040134224041","040134224041","=""040134224041""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040134225112","040134225112","=""040134225112""","433.18","2021","Block Group, 2010","2010","040134225112","040134225112","=""040134225112""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040134226231","040134226231","=""040134226231""","449.28","2021","Block Group, 2010","2010","040134226231","040134226231","=""040134226231""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040138143002","040138143002","=""040138143002""","627.64","2021","Block Group, 2010","2010","040138143002","040138143002","=""040138143002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040138144002","040138144002","=""040138144002""","514.99","2021","Block Group, 2010","2010","040138144002","040138144002","=""040138144002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","25","2020-2024","Zip Code Tabulation Area, 2020","2020","85296","85296","85296","2.0","2020-2024","Block Group, 2010","2010","040138149002","040138149002","=""040138149002""","694.70","2021","Block Group, 2010","2010","040138149002","040138149002","=""040138149002""","6.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","27","2020-2024","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","2.2","2020-2024","Block Group, 2010","2010","040138125001","040138125001","=""040138125001""","633.01","2021","Block Group, 2010","2010","040138125001","040138125001","=""040138125001""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","27","2020-2024","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","2.2","2020-2024","Block Group, 2010","2010","040138154002","040138154002","=""040138154002""","910.62","2021","Block Group, 2010","2010","040138154002","040138154002","=""040138154002""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","27","2020-2024","Zip Code Tabulation Area, 2020","2020","85297","85297","85297","2.2","2020-2024","Block Group, 2010","2010","040138155001","040138155001","=""040138155001""","1148.00","2021","Block Group, 2010","2010","040138155001","040138155001","=""040138155001""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130923071","040130923071","=""040130923071""","480.12","2021","Block Group, 2010","2010","040130923071","040130923071","=""040130923071""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130923093","040130923093","=""040130923093""","405.02","2021","Block Group, 2010","2010","040130923093","040130923093","=""040130923093""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130923094","040130923094","=""040130923094""","509.63","2021","Block Group, 2010","2010","040130923094","040130923094","=""040130923094""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924011","040130924011","=""040130924011""","347.35","2021","Block Group, 2010","2010","040130924011","040130924011","=""040130924011""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924012","040130924012","=""040130924012""","112.65","2021","Block Group, 2010","2010","040130924012","040130924012","=""040130924012""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924013","040130924013","=""040130924013""","584.73","2021","Block Group, 2010","2010","040130924013","040130924013","=""040130924013""","5.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924021","040130924021","=""040130924021""","516.33","2021","Block Group, 2010","2010","040130924021","040130924021","=""040130924021""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924022","040130924022","=""040130924022""","240.06","2021","Block Group, 2010","2010","040130924022","040130924022","=""040130924022""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130924023","040130924023","=""040130924023""","423.79","2021","Block Group, 2010","2010","040130924023","040130924023","=""040130924023""","5.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130925001","040130925001","=""040130925001""","481.46","2021","Block Group, 2010","2010","040130925001","040130925001","=""040130925001""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130925002","040130925002","=""040130925002""","594.12","2021","Block Group, 2010","2010","040130925002","040130925002","=""040130925002""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130925003","040130925003","=""040130925003""","594.12","2021","Block Group, 2010","2010","040130925003","040130925003","=""040130925003""","10.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130925004","040130925004","=""040130925004""","564.61","2021","Block Group, 2010","2010","040130925004","040130925004","=""040130925004""","9.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130926001","040130926001","=""040130926001""","395.63","2021","Block Group, 2010","2010","040130926001","040130926001","=""040130926001""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130926002","040130926002","=""040130926002""","704.09","2021","Block Group, 2010","2010","040130926002","040130926002","=""040130926002""","7.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130926003","040130926003","=""040130926003""","100.58","2021","Block Group, 2010","2010","040130926003","040130926003","=""040130926003""","9.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130927152","040130927152","=""040130927152""","265.54","2021","Block Group, 2010","2010","040130927152","040130927152","=""040130927152""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130927171","040130927171","=""040130927171""","390.27","2021","Block Group, 2010","2010","040130927171","040130927171","=""040130927171""","7.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130927182","040130927182","=""040130927182""","560.59","2021","Block Group, 2010","2010","040130927182","040130927182","=""040130927182""","4.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928011","040130928011","=""040130928011""","627.64","2021","Block Group, 2010","2010","040130928011","040130928011","=""040130928011""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928012","040130928012","=""040130928012""","282.98","2021","Block Group, 2010","2010","040130928012","040130928012","=""040130928012""","8.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928013","040130928013","=""040130928013""","600.82","2021","Block Group, 2010","2010","040130928013","040130928013","=""040130928013""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928014","040130928014","=""040130928014""","464.03","2021","Block Group, 2010","2010","040130928014","040130928014","=""040130928014""","7.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928021","040130928021","=""040130928021""","740.30","2021","Block Group, 2010","2010","040130928021","040130928021","=""040130928021""","2.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928022","040130928022","=""040130928022""","360.76","2021","Block Group, 2010","2010","040130928022","040130928022","=""040130928022""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928023","040130928023","=""040130928023""","372.83","2021","Block Group, 2010","2010","040130928023","040130928023","=""040130928023""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130928024","040130928024","=""040130928024""","875.75","2021","Block Group, 2010","2010","040130928024","040130928024","=""040130928024""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130929001","040130929001","=""040130929001""","282.98","2021","Block Group, 2010","2010","040130929001","040130929001","=""040130929001""","10.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130929002","040130929002","=""040130929002""","398.31","2021","Block Group, 2010","2010","040130929002","040130929002","=""040130929002""","11.67","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130930011","040130930011","=""040130930011""","484.14","2021","Block Group, 2010","2010","040130930011","040130930011","=""040130930011""","8.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130930012","040130930012","=""040130930012""","261.52","2021","Block Group, 2010","2010","040130930012","040130930012","=""040130930012""","6.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130930013","040130930013","=""040130930013""","781.87","2021","Block Group, 2010","2010","040130930013","040130930013","=""040130930013""","4.33","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130930021","040130930021","=""040130930021""","229.33","2021","Block Group, 2010","2010","040130930021","040130930021","=""040130930021""","5.00","2021"
"Maricopa (County, 2022)","AZ","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","29","2020-2024","Zip Code Tabulation Area, 2020","2020","85301","85301","85301","1.6","2020-2024","Block Group, 2010","2010","040130930022","040130930022","=""040130930022""","472.07","2021","Block Group, 2010","2010","040130930022","040130930022","=""040130930022""","4.67","2021"
