ZIP,Unemployment_Rate,Labor_Force,Median_Income,Poverty_Rate,Percent_Bachelors,Commute_Time,Vehicles_per_Household,Percent_Public_Transit,Percent_Driving,Transportation_Score
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85209,2.79,54.68,84432.0,7.27,23.22,25.0,1.7,0.51,73.9,1.8250000000000002
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85210,5.14,70.95,61957.0,15.25,16.66,25.0,1.8,1.87,81.14,1.5416666666666665
85212,2.79,69.08,125902.0,3.41,27.83,29.0,2.2,0.3,70.15,1.7058823529411762
85212,2.79,69.08,125902.0,3.41,27.83,29.0,2.2,0.3,70.15,1.7058823529411762
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85213,4.97,60.99,103969.0,7.87,24.03,23.0,2.0,0.07,77.05,1.5063725490196078
85215,2.76,57.43,98831.0,6.73,25.52,23.0,1.9,0.38,75.01,1.5441176470588236
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85224,2.43,71.94,94516.0,6.74,25.61,22.0,1.8,0.24,73.29,1.5813725490196076
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85225,4.58,72.79,88676.0,13.98,24.6,24.0,1.9,0.88,74.5,1.5372549019607844
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85226,4.3,74.2,114817.0,7.06,29.81,22.0,1.9,0.31,72.28,1.4877450980392157
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85233,3.6,71.01,111160.0,7.54,27.17,26.0,2.0,0.17,73.42,1.6916666666666664
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85234,2.87,71.61,121102.0,6.07,28.28,23.0,2.2,0.66,71.71,1.252941176470588
85248,3.74,47.22,94495.0,7.15,29.62,22.0,1.5,0.03,68.34,1.8622549019607844
85248,3.74,47.22,94495.0,7.15,29.62,22.0,1.5,0.03,68.34,1.8622549019607844
85248,3.74,47.22,94495.0,7.15,29.62,22.0,1.5,0.03,68.34,1.8622549019607844
85248,3.74,47.22,94495.0,7.15,29.62,22.0,1.5,0.03,68.34,1.8622549019607844
85248,3.74,47.22,94495.0,7.15,29.62,22.0,1.5,0.03,68.34,1.8622549019607844
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85250,2.27,64.42,95761.0,6.87,32.64,19.0,1.6,0.35,68.79,1.531862745098039
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85251,4.08,71.0,92851.0,8.82,40.6,21.0,1.5,0.45,65.63,1.7338235294117648
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85253,1.81,55.16,184979.0,5.24,36.42,20.0,2.2,0.0,72.87,1.1499999999999997
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
85254,2.97,65.79,123203.0,4.86,36.69,22.0,1.8,0.94,67.25,1.4784313725490195
